from,to,line,seconds
574,582,Orange Line (IIT Kanpur -> Kanpur Central),94.7
575,576,Orange Line (Kanpur Central -> IIT Kanpur),97.5
575,584,Orange Line (IIT Kanpur -> Kanpur Central),96.2
576,575,Orange Line (IIT Kanpur -> Kanpur Central),97.5
576,586,Orange Line (Kanpur Central -> IIT Kanpur),186.4
577,578,Orange Line (IIT Kanpur -> Kanpur Central),78.1
578,577,Orange Line (Kanpur Central -> IIT Kanpur),78.0
578,585,Orange Line (IIT Kanpur -> Kanpur Central),87.3
579,583,Orange Line (Kanpur Central -> IIT Kanpur),145.3
580,581,Orange Line (IIT Kanpur -> Kanpur Central),66.3
580,584,Orange Line (Kanpur Central -> IIT Kanpur),127.4
581,574,Orange Line (IIT Kanpur -> Kanpur Central),202.2
581,580,Orange Line (Kanpur Central -> IIT Kanpur),66.3
582,573,Orange Line (IIT Kanpur -> Kanpur Central),74.5
582,574,Orange Line (Kanpur Central -> IIT Kanpur),94.2
583,573,Orange Line (Kanpur Central -> IIT Kanpur),124.9
583,579,Orange Line (IIT Kanpur -> Kanpur Central),144.6
584,575,Orange Line (Kanpur Central -> IIT Kanpur),96.2
584,580,Orange Line (IIT Kanpur -> Kanpur Central),127.5
585,578,Orange Line (Kanpur Central -> IIT Kanpur),87.1
585,586,Orange Line (IIT Kanpur -> Kanpur Central),93.9
586,576,Orange Line (IIT Kanpur -> Kanpur Central),186.4
586,585,Orange Line (Kanpur Central -> IIT Kanpur),93.9
587,605,Kochi Metro Phase I: Aluva => Thrippunithura Terminal,180.8
588,591,Kochi Metro Phase I: Thrippunithura Terminal => Aluva,102.9
588,601,Kochi Metro Phase I: Aluva => Thrippunithura Terminal,96.6
589,592,Kochi Metro Phase I: Thrippunithura Terminal => Aluva,136.4
589,602,Kochi Metro Phase I: Aluva => Thrippunithura Terminal,106.4
590,597,Kochi Metro Phase I: Thrippunithura Terminal => Aluva,145.5
590,603,Kochi Metro Phase I: Aluva => Thrippunithura Terminal,130.5
591,588,Kochi Metro Phase I: Aluva => Thrippunithura Terminal,104.5
591,605,Kochi Metro Phase I: Thrippunithura Terminal => Aluva,100.5
592,589,Kochi Metro Phase I: Aluva => Thrippunithura Terminal,137.9
592,603,Kochi Metro Phase I: Thrippunithura Terminal => Aluva,146.5
593,596,Kochi Metro Phase I: Thrippunithura Terminal => Aluva,118.3
593,611,Kochi Metro Phase I: Aluva => Thrippunithura Terminal,139.1
594,596,Kochi Metro Phase I: Aluva => Thrippunithura Terminal,102.4
594,600,Kochi Metro Phase I: Thrippunithura Terminal => Aluva,75.5
595,598,Kochi Metro Phase I: Aluva => Thrippunithura Terminal,114.3
595,602,Kochi Metro Phase I: Thrippunithura Terminal => Aluva,94.1
596,593,Kochi Metro Phase I: Aluva => Thrippunithura Terminal,118.4
596,594,Kochi Metro Phase I: Thrippunithura Terminal => Aluva,102.3
597,590,Kochi Metro Phase I: Aluva => Thrippunithura Terminal,145.5
597,601,Kochi Metro Phase I: Thrippunithura Terminal => Aluva,214.0
598,595,Kochi Metro Phase I: Thrippunithura Terminal => Aluva,114.2
598,609,Kochi Metro Phase I: Aluva => Thrippunithura Terminal,50.4
599,600,Kochi Metro Phase I: Aluva => Thrippunithura Terminal,123.2
599,609,Kochi Metro Phase I: Thrippunithura Terminal => Aluva,116.1
600,594,Kochi Metro Phase I: Aluva => Thrippunithura Terminal,74.7
600,599,Kochi Metro Phase I: Thrippunithura Terminal => Aluva,123.2
601,588,Kochi Metro Phase I: Thrippunithura Terminal => Aluva,97.9
601,597,Kochi Metro Phase I: Aluva => Thrippunithura Terminal,213.8
602,589,Kochi Metro Phase I: Thrippunithura Terminal => Aluva,106.7
602,595,Kochi Metro Phase I: Aluva => Thrippunithura Terminal,94.9
603,590,Kochi Metro Phase I: Thrippunithura Terminal => Aluva,130.3
603,592,Kochi Metro Phase I: Aluva => Thrippunithura Terminal,144.8
604,608,Kochi Metro Phase I: Thrippunithura Terminal => Aluva,114.1
604,610,Kochi Metro Phase I: Aluva => Thrippunithura Terminal,108.7
605,587,Kochi Metro Phase I: Thrippunithura Terminal => Aluva,180.7
605,591,Kochi Metro Phase I: Aluva => Thrippunithura Terminal,100.7
606,607,Kochi Metro Phase I: Aluva => Thrippunithura Terminal,84.9
606,610,Kochi Metro Phase I: Thrippunithura Terminal => Aluva,79.6
607,606,Kochi Metro Phase I: Thrippunithura Terminal => Aluva,79.8
608,604,Kochi Metro Phase I: Aluva => Thrippunithura Terminal,113.7
608,611,Kochi Metro Phase I: Thrippunithura Terminal => Aluva,96.3
609,598,Kochi Metro Phase I: Thrippunithura Terminal => Aluva,50.5
609,599,Kochi Metro Phase I: Aluva => Thrippunithura Terminal,115.7
610,604,Kochi Metro Phase I: Thrippunithura Terminal => Aluva,109.0
610,606,Kochi Metro Phase I: Aluva => Thrippunithura Terminal,76.3
611,593,Kochi Metro Phase I: Thrippunithura Terminal => Aluva,138.4
611,608,Kochi Metro Phase I: Aluva => Thrippunithura Terminal,96.0
612,623,Blue Line (Kavi Subhash → Dakshineshwar),183.0
612,652,Blue Line (Dakshineshwar → Kavi Subhash),211.5
613,616,Orange Line (Kavi Subhash → Beleghata),95.8
613,658,Orange Line (Beleghata → Kavi Subhash),130.2
614,615,Purple Line (Majerhat → Joka),140.3
614,668,Purple Line (Joka → Majerhat),109.2
615,614,Purple Line (Joka → Majerhat),140.2
615,659,Purple Line (Majerhat → Joka),151.0
616,613,Orange Line (Beleghata → Kavi Subhash),95.3
617,624,Blue Line (Kavi Subhash → Dakshineshwar),190.3
617,667,Blue Line (Dakshineshwar → Kavi Subhash),158.6
618,622,Green Line (Howrah Maidan → Salt Lake Sector V),108.7
618,662,Green Line (Salt Lake Sector V → Howrah Maidan),84.1
619,621,Blue Line (Dakshineshwar → Kavi Subhash),80.5
619,646,Blue Line (Kavi Subhash → Dakshineshwar),103.0
620,622,Green Line (Salt Lake Sector V → Howrah Maidan),92.2
620,639,Green Line (Howrah Maidan → Salt Lake Sector V),80.1
621,619,Blue Line (Kavi Subhash → Dakshineshwar),80.8
621,626,Blue Line (Dakshineshwar → Kavi Subhash),49.5
622,618,Green Line (Salt Lake Sector V → Howrah Maidan),108.1
622,620,Green Line (Howrah Maidan → Salt Lake Sector V),92.5
623,612,Blue Line (Dakshineshwar → Kavi Subhash),183.3
624,617,Blue Line (Dakshineshwar → Kavi Subhash),185.5
624,652,Blue Line (Kavi Subhash → Dakshineshwar),218.6
625,635,Yellow Line (Noapara → Jai Hind),191.3
625,653,Yellow Line (Jai Hind → Noapara),196.1
626,621,Blue Line (Kavi Subhash → Dakshineshwar),53.2
626,654,Blue Line (Dakshineshwar → Kavi Subhash),102.1
627,644,Green Line (Salt Lake Sector V → Howrah Maidan),92.9
627,664,Green Line (Howrah Maidan → Salt Lake Sector V),215.5
628,646,Blue Line (Dakshineshwar → Kavi Subhash),72.2
628,666,Blue Line (Kavi Subhash → Dakshineshwar),104.6
629,640,Blue Line (Dakshineshwar → Kavi Subhash),134.1
629,649,Blue Line (Kavi Subhash → Dakshineshwar),110.1
630,643,Orange Line (Beleghata → Kavi Subhash),112.0
630,670,Orange Line (Kavi Subhash → Beleghata),128.0
631,632,Green Line (Salt Lake Sector V → Howrah Maidan),65.9
631,644,Green Line (Howrah Maidan → Salt Lake Sector V),173.7
632,631,Green Line (Howrah Maidan → Salt Lake Sector V),66.8
633,635,Yellow Line (Jai Hind → Noapara),124.6
634,638,Blue Line (Dakshineshwar → Kavi Subhash),85.1
634,651,Blue Line (Kavi Subhash → Dakshineshwar),107.7
635,625,Yellow Line (Jai Hind → Noapara),191.1
635,633,Yellow Line (Noapara → Jai Hind),124.2
636,669,Purple Line (Joka → Majerhat),153.5
637,643,Orange Line (Kavi Subhash → Beleghata),116.5
637,663,Orange Line (Beleghata → Kavi Subhash),142.7
638,634,Blue Line (Kavi Subhash → Dakshineshwar),83.7
638,657,Blue Line (Dakshineshwar → Kavi Subhash),111.5
639,620,Green Line (Salt Lake Sector V → Howrah Maidan),79.6
639,661,Green Line (Howrah Maidan → Salt Lake Sector V),102.0
640,629,Blue Line (Kavi Subhash → Dakshineshwar),124.9
640,665,Blue Line (Dakshineshwar → Kavi Subhash),120.7
641,665,Blue Line (Kavi Subhash → Dakshineshwar),103.8
642,663,Orange Line (Kavi Subhash → Beleghata),171.3
643,630,Orange Line (Kavi Subhash → Beleghata),111.8
643,637,Orange Line (Beleghata → Kavi Subhash),116.6
644,627,Green Line (Howrah Maidan → Salt Lake Sector V),92.1
644,631,Green Line (Salt Lake Sector V → Howrah Maidan),172.7
645,650,Blue Line (Dakshineshwar → Kavi Subhash),159.2
645,657,Blue Line (Kavi Subhash → Dakshineshwar),144.2
646,619,Blue Line (Dakshineshwar → Kavi Subhash),103.2
646,628,Blue Line (Kavi Subhash → Dakshineshwar),75.1
647,654,Blue Line (Kavi Subhash → Dakshineshwar),66.7
647,656,Blue Line (Dakshineshwar → Kavi Subhash),94.4
648,668,Purple Line (Majerhat → Joka),137.8
649,629,Blue Line (Dakshineshwar → Kavi Subhash),109.8
649,650,Blue Line (Kavi Subhash → Dakshineshwar),188.7
650,645,Blue Line (Kavi Subhash → Dakshineshwar),164.2
650,649,Blue Line (Dakshineshwar → Kavi Subhash),177.9
651,634,Blue Line (Dakshineshwar → Kavi Subhash),106.2
651,656,Blue Line (Kavi Subhash → Dakshineshwar),98.7
652,612,Blue Line (Kavi Subhash → Dakshineshwar),210.6
652,624,Blue Line (Dakshineshwar → Kavi Subhash),228.2
653,625,Yellow Line (Noapara → Jai Hind),194.9
654,626,Blue Line (Kavi Subhash → Dakshineshwar),98.6
654,647,Blue Line (Dakshineshwar → Kavi Subhash),67.1
655,662,Green Line (Howrah Maidan → Salt Lake Sector V),139.0
655,664,Green Line (Salt Lake Sector V → Howrah Maidan),228.4
656,647,Blue Line (Kavi Subhash → Dakshineshwar),94.2
656,651,Blue Line (Dakshineshwar → Kavi Subhash),99.2
657,638,Blue Line (Kavi Subhash → Dakshineshwar),111.5
657,645,Blue Line (Dakshineshwar → Kavi Subhash),151.5
658,613,Orange Line (Kavi Subhash → Beleghata),130.2
658,670,Orange Line (Beleghata → Kavi Subhash),97.1
659,669,Purple Line (Majerhat → Joka),125.5
660,615,Purple Line (Joka → Majerhat),151.1
661,639,Green Line (Salt Lake Sector V → Howrah Maidan),102.8
662,618,Green Line (Howrah Maidan → Salt Lake Sector V),84.1
662,655,Green Line (Salt Lake Sector V → Howrah Maidan),139.4
663,637,Orange Line (Kavi Subhash → Beleghata),142.7
663,642,Orange Line (Beleghata → Kavi Subhash),170.2
664,627,Green Line (Salt Lake Sector V → Howrah Maidan),215.7
664,655,Green Line (Howrah Maidan → Salt Lake Sector V),228.1
665,640,Blue Line (Kavi Subhash → Dakshineshwar),123.0
665,641,Blue Line (Dakshineshwar → Kavi Subhash),94.9
666,628,Blue Line (Dakshineshwar → Kavi Subhash),105.8
666,667,Blue Line (Kavi Subhash → Dakshineshwar),103.0
667,617,Blue Line (Kavi Subhash → Dakshineshwar),160.5
667,666,Blue Line (Dakshineshwar → Kavi Subhash),103.7
668,614,Purple Line (Majerhat → Joka),109.1
668,648,Purple Line (Joka → Majerhat),137.8
669,636,Purple Line (Majerhat → Joka),153.7
669,660,Purple Line (Joka → Majerhat),125.4
670,630,Orange Line (Beleghata → Kavi Subhash),128.1
670,658,Orange Line (Kavi Subhash → Beleghata),97.5
671,672,Red Line (Chaudhary Charan Singh International Airport → Munshipulia),72.2
671,689,Red Line (Munshipulia → Chaudhary Charan Singh International Airport),142.7
672,671,Red Line (Munshipulia → Chaudhary Charan Singh International Airport),72.3
672,686,Red Line (Chaudhary Charan Singh International Airport → Munshipulia),84.2
673,677,Red Line (Munshipulia → Chaudhary Charan Singh International Airport),73.0
673,690,Red Line (Chaudhary Charan Singh International Airport → Munshipulia),81.0
674,681,Red Line (Munshipulia → Chaudhary Charan Singh International Airport),161.5
674,685,Red Line (Chaudhary Charan Singh International Airport → Munshipulia),134.0
675,682,Red Line (Chaudhary Charan Singh International Airport → Munshipulia),89.7
675,685,Red Line (Munshipulia → Chaudhary Charan Singh International Airport),89.0
676,678,Red Line (Munshipulia → Chaudhary Charan Singh International Airport),80.6
676,680,Red Line (Chaudhary Charan Singh International Airport → Munshipulia),136.5
677,673,Red Line (Chaudhary Charan Singh International Airport → Munshipulia),83.5
678,676,Red Line (Chaudhary Charan Singh International Airport → Munshipulia),80.6
678,686,Red Line (Munshipulia → Chaudhary Charan Singh International Airport),97.2
679,683,Red Line (Chaudhary Charan Singh International Airport → Munshipulia),67.7
679,688,Red Line (Munshipulia → Chaudhary Charan Singh International Airport),100.7
680,676,Red Line (Munshipulia → Chaudhary Charan Singh International Airport),137.0
680,688,Red Line (Chaudhary Charan Singh International Airport → Munshipulia),69.2
681,674,Red Line (Chaudhary Charan Singh International Airport → Munshipulia),161.4
681,691,Red Line (Munshipulia → Chaudhary Charan Singh International Airport),90.3
682,675,Red Line (Munshipulia → Chaudhary Charan Singh International Airport),89.8
682,687,Red Line (Chaudhary Charan Singh International Airport → Munshipulia),184.5
683,679,Red Line (Munshipulia → Chaudhary Charan Singh International Airport),67.5
683,691,Red Line (Chaudhary Charan Singh International Airport → Munshipulia),138.6
684,689,Red Line (Chaudhary Charan Singh International Airport → Munshipulia),112.9
684,690,Red Line (Munshipulia → Chaudhary Charan Singh International Airport),212.2
685,674,Red Line (Munshipulia → Chaudhary Charan Singh International Airport),134.1
685,675,Red Line (Chaudhary Charan Singh International Airport → Munshipulia),89.1
686,672,Red Line (Munshipulia → Chaudhary Charan Singh International Airport),84.5
686,678,Red Line (Chaudhary Charan Singh International Airport → Munshipulia),97.7
687,682,Red Line (Munshipulia → Chaudhary Charan Singh International Airport),185.4
688,679,Red Line (Chaudhary Charan Singh International Airport → Munshipulia),99.8
688,680,Red Line (Munshipulia → Chaudhary Charan Singh International Airport),68.9
689,671,Red Line (Chaudhary Charan Singh International Airport → Munshipulia),142.8
689,684,Red Line (Munshipulia → Chaudhary Charan Singh International Airport),112.9
690,673,Red Line (Munshipulia → Chaudhary Charan Singh International Airport),92.9
690,684,Red Line (Chaudhary Charan Singh International Airport → Munshipulia),218.9
691,681,Red Line (Chaudhary Charan Singh International Airport → Munshipulia),90.9
691,683,Red Line (Munshipulia → Chaudhary Charan Singh International Airport),138.1
692,696,Line 1 (Meerut South → Modipuram),225.4
692,700,Delhi–Meerut RRTS (Sarai Kale Khan → Modipuram),885.4
693,692,Line 1 (Meerut South → Modipuram),114.6
693,697,Line 1 (Modipuram → Meerut South),203.9
694,697,Line 1 (Meerut South → Modipuram),158.7
694,703,Line 1 (Modipuram → Meerut South),185.1
695,696,Line 1 (Modipuram → Meerut South),291.0
695,698,Line 1 (Meerut South → Modipuram),148.1
696,473,Line 1 (Modipuram → Meerut South),225.1
696,695,Line 1 (Meerut South → Modipuram),290.8
697,693,Line 1 (Meerut South → Modipuram),204.1
697,694,Line 1 (Modipuram → Meerut South),158.5
698,695,Line 1 (Modipuram → Meerut South),148.1
698,700,Line 1 (Meerut South → Modipuram),222.3
699,701,Line 1 (Meerut South → Modipuram),273.5
701,699,Line 1 (Modipuram → Meerut South),273.4
701,702,Line 1 (Meerut South → Modipuram),155.8
702,701,Line 1 (Modipuram → Meerut South),155.6
702,703,Line 1 (Meerut South → Modipuram),228.7
703,694,Line 1 (Meerut South → Modipuram),184.4
703,702,Line 1 (Modipuram → Meerut South),229.0
704,735,Line 7 (Gundavali → Dahisar (East)),119.8
704,739,Line 7 (Dahisar (East) → Gundavali),201.9
705,770,Line 3 (Aarey JVLR → Cuffe Parade),138.4
706,774,Line 3 (Aarey JVLR → Cuffe Parade),90.5
706,784,Line 3 (Cuffe Parade → Aarey JVLR),127.7
707,720,Line 1 (Ghatkopar → Versova),75.4
707,761,Line 1 (Versova → Ghatkopar),63.1
708,750,Line 7 (Dahisar (East) → Gundavali),133.4
708,756,Line 7 (Gundavali → Dahisar (East)),70.3
709,728,Line 2 (Andheri West → Dahisar (East)),68.7
709,769,Line 2 (Dahisar (East) → Andheri West),169.7
710,713,Line 1 (Ghatkopar → Versova),141.2
710,782,Line 1 (Versova → Ghatkopar),98.1
711,752,Line 2 (Andheri West → Dahisar (East)),135.1
712,745,Line 1 (Versova → Ghatkopar),91.8
712,772,Line 1 (Ghatkopar → Versova),112.9
713,710,Line 1 (Versova → Ghatkopar),147.1
713,725,Line 1 (Ghatkopar → Versova),83.9
714,715,Line 3 (Aarey JVLR → Cuffe Parade),120.4
714,773,Line 3 (Cuffe Parade → Aarey JVLR),111.0
715,714,Line 3 (Cuffe Parade → Aarey JVLR),122.8
715,733,Line 3 (Aarey JVLR → Cuffe Parade),175.9
716,740,Line 2 (Dahisar (East) → Andheri West),102.5
716,751,Line 2 (Andheri West → Dahisar (East)),121.1
717,736,Line 2 (Andheri West → Dahisar (East)),109.9
717,775,Line 2 (Dahisar (East) → Andheri West),100.2
718,771,Line 3 (Cuffe Parade → Aarey JVLR),158.7
718,773,Line 3 (Aarey JVLR → Cuffe Parade),186.2
719,762,Line 3 (Cuffe Parade → Aarey JVLR),87.2
719,771,Line 3 (Aarey JVLR → Cuffe Parade),99.0
720,707,Line 1 (Versova → Ghatkopar),76.1
720,783,Line 1 (Ghatkopar → Versova),131.6
721,734,Line 2B (Chembur → Mandale),96.4
722,743,Line 3 (Aarey JVLR → Cuffe Parade),78.8
722,747,Line 3 (Cuffe Parade → Aarey JVLR),82.6
723,743,Line 3 (Cuffe Parade → Aarey JVLR),69.3
723,781,Line 3 (Aarey JVLR → Cuffe Parade),79.7
724,781,Line 3 (Cuffe Parade → Aarey JVLR),141.0
725,713,Line 1 (Versova → Ghatkopar),84.0
725,780,Line 1 (Ghatkopar → Versova),93.1
726,776,Line 3 (Cuffe Parade → Aarey JVLR),175.8
726,778,Line 3 (Aarey JVLR → Cuffe Parade),127.7
727,748,Line 2 (Andheri West → Dahisar (East)),95.5
727,779,Line 2 (Dahisar (East) → Andheri West),110.3
728,709,Line 2 (Dahisar (East) → Andheri West),67.9
729,766,Line 7 (Dahisar (East) → Gundavali),94.1
730,767,Line 9 (Dahisar (East) → Kashigaon),121.5
731,760,Line 2B (Chembur → Mandale),159.0
731,777,Line 2B (Mandale → Chembur),129.0
732,754,Line 7 (Dahisar (East) → Gundavali),89.1
732,768,Line 7 (Gundavali → Dahisar (East)),120.8
733,715,Line 3 (Cuffe Parade → Aarey JVLR),178.5
733,776,Line 3 (Aarey JVLR → Cuffe Parade),122.8
734,721,Line 2B (Mandale → Chembur),110.4
734,777,Line 2B (Chembur → Mandale),80.3
735,704,Line 7 (Dahisar (East) → Gundavali),119.7
735,750,Line 7 (Gundavali → Dahisar (East)),86.0
736,717,Line 2 (Dahisar (East) → Andheri West),109.4
736,759,Line 2 (Andheri West → Dahisar (East)),109.8
737,745,Line 1 (Ghatkopar → Versova),107.1
738,741,Line 3 (Cuffe Parade → Aarey JVLR),138.4
738,747,Line 3 (Aarey JVLR → Cuffe Parade),87.2
739,704,Line 7 (Gundavali → Dahisar (East)),201.9
739,746,Line 7 (Dahisar (East) → Gundavali),112.0
740,716,Line 2 (Andheri West → Dahisar (East)),115.7
740,765,Line 2 (Dahisar (East) → Andheri West),84.4
741,738,Line 3 (Aarey JVLR → Cuffe Parade),137.7
741,744,Line 3 (Cuffe Parade → Aarey JVLR),86.5
742,764,Line 7 (Gundavali → Dahisar (East)),163.2
743,722,Line 3 (Cuffe Parade → Aarey JVLR),77.7
743,723,Line 3 (Aarey JVLR → Cuffe Parade),69.1
744,741,Line 3 (Aarey JVLR → Cuffe Parade),86.5
744,755,Line 3 (Cuffe Parade → Aarey JVLR),120.4
745,712,Line 1 (Ghatkopar → Versova),89.2
745,737,Line 1 (Versova → Ghatkopar),92.1
746,739,Line 7 (Gundavali → Dahisar (East)),112.0
746,764,Line 7 (Dahisar (East) → Gundavali),169.7
747,722,Line 3 (Aarey JVLR → Cuffe Parade),82.5
747,738,Line 3 (Cuffe Parade → Aarey JVLR),87.2
748,727,Line 2 (Dahisar (East) → Andheri West),95.2
748,775,Line 2 (Andheri West → Dahisar (East)),110.7
749,763,Line 9 (Kashigaon → Dahisar (East)),78.6
750,708,Line 7 (Gundavali → Dahisar (East)),133.3
750,735,Line 7 (Dahisar (East) → Gundavali),86.0
751,716,Line 2 (Dahisar (East) → Andheri West),134.0
751,757,Line 2 (Andheri West → Dahisar (East)),142.7
752,711,Line 2 (Dahisar (East) → Andheri West),135.3
752,765,Line 2 (Andheri West → Dahisar (East)),67.3
753,762,Line 3 (Aarey JVLR → Cuffe Parade),116.6
753,770,Line 3 (Cuffe Parade → Aarey JVLR),103.2
754,732,Line 7 (Gundavali → Dahisar (East)),89.1
754,756,Line 7 (Dahisar (East) → Gundavali),160.5
755,744,Line 3 (Aarey JVLR → Cuffe Parade),120.3
755,774,Line 3 (Cuffe Parade → Aarey JVLR),140.8
756,708,Line 7 (Dahisar (East) → Gundavali),70.6
756,754,Line 7 (Gundavali → Dahisar (East)),161.1
757,751,Line 2 (Dahisar (East) → Andheri West),142.9
757,779,Line 2 (Andheri West → Dahisar (East)),136.9
758,760,Line 2B (Mandale → Chembur),82.9
759,736,Line 2 (Dahisar (East) → Andheri West),110.2
759,769,Line 2 (Andheri West → Dahisar (East)),98.8
760,731,Line 2B (Mandale → Chembur),159.4
760,758,Line 2B (Chembur → Mandale),83.6
761,707,Line 1 (Ghatkopar → Versova),63.4
761,772,Line 1 (Versova → Ghatkopar),108.1
762,719,Line 3 (Aarey JVLR → Cuffe Parade),90.7
762,753,Line 3 (Cuffe Parade → Aarey JVLR),112.4
763,749,Line 9 (Dahisar (East) → Kashigaon),77.6
763,767,Line 9 (Kashigaon → Dahisar (East)),155.4
764,742,Line 7 (Dahisar (East) → Gundavali),163.1
764,746,Line 7 (Gundavali → Dahisar (East)),169.6
765,740,Line 2 (Andheri West → Dahisar (East)),83.8
765,752,Line 2 (Dahisar (East) → Andheri West),66.6
766,729,Line 7 (Gundavali → Dahisar (East)),93.9
766,768,Line 7 (Dahisar (East) → Gundavali),98.2
767,730,Line 9 (Kashigaon → Dahisar (East)),121.6
767,763,Line 9 (Dahisar (East) → Kashigaon),155.7
768,732,Line 7 (Dahisar (East) → Gundavali),120.9
768,766,Line 7 (Gundavali → Dahisar (East)),98.1
769,709,Line 2 (Andheri West → Dahisar (East)),170.1
769,759,Line 2 (Dahisar (East) → Andheri West),98.4
770,705,Line 3 (Cuffe Parade → Aarey JVLR),128.6
770,753,Line 3 (Aarey JVLR → Cuffe Parade),94.2
771,718,Line 3 (Aarey JVLR → Cuffe Parade),162.2
771,719,Line 3 (Cuffe Parade → Aarey JVLR),106.7
772,712,Line 1 (Versova → Ghatkopar),113.0
772,761,Line 1 (Ghatkopar → Versova),108.3
773,714,Line 3 (Aarey JVLR → Cuffe Parade),114.3
773,718,Line 3 (Cuffe Parade → Aarey JVLR),187.8
774,706,Line 3 (Cuffe Parade → Aarey JVLR),90.7
774,755,Line 3 (Aarey JVLR → Cuffe Parade),141.3
775,717,Line 2 (Andheri West → Dahisar (East)),100.2
775,748,Line 2 (Dahisar (East) → Andheri West),111.1
776,726,Line 3 (Aarey JVLR → Cuffe Parade),178.3
776,733,Line 3 (Cuffe Parade → Aarey JVLR),127.6
777,731,Line 2B (Chembur → Mandale),115.3
777,734,Line 2B (Mandale → Chembur),64.9
778,726,Line 3 (Cuffe Parade → Aarey JVLR),129.6
778,784,Line 3 (Aarey JVLR → Cuffe Parade),151.6
779,727,Line 2 (Andheri West → Dahisar (East)),110.4
779,757,Line 2 (Dahisar (East) → Andheri West),136.9
780,725,Line 1 (Versova → Ghatkopar),107.1
781,723,Line 3 (Cuffe Parade → Aarey JVLR),80.6
781,724,Line 3 (Aarey JVLR → Cuffe Parade),142.2
782,720,Line 1 (Versova → Ghatkopar),131.7
783,710,Line 1 (Ghatkopar → Versova),103.0
784,706,Line 3 (Aarey JVLR → Cuffe Parade),127.2
784,778,Line 3 (Cuffe Parade → Aarey JVLR),158.0
785,809,Green Line (u/c),187.1
786,817,Green Line (u/c),92.6
787,804,Green Line (u/c),76.4
788,787,Green Line (u/c),103.9
789,799,Green Line (u/c),84.8
790,814,Green Line (u/c),145.5
791,794,Green Line (u/c),155.0
792,785,Green Line (u/c),65.7
793,808,Green Line (u/c),77.0
794,797,Green Line (u/c),143.3
795,812,Green Line (u/c),91.0
796,800,Green Line (u/c),148.4
797,815,Green Line (u/c),108.9
798,805,Green Line (u/c),102.0
799,806,Green Line (u/c),105.4
800,789,Green Line (u/c),84.1
801,796,Green Line (u/c),77.9
802,803,Green Line (u/c),128.8
803,810,Green Line (u/c),119.9
804,795,Green Line (u/c),91.9
805,792,Green Line (u/c),160.6
806,813,Green Line (u/c),65.3
807,788,Green Line (u/c),91.2
808,798,Green Line (u/c),104.2
809,811,Green Line (u/c),53.9
810,807,Green Line (u/c),146.0
811,786,Green Line (u/c),109.0
812,816,Green Line (u/c),102.6
813,802,Green Line (u/c),126.2
814,801,Green Line (u/c),89.7
815,790,Green Line (u/c),101.3
816,793,Green Line (u/c),85.3
817,813,Green Line (u/c),1962.4
818,827,Aqua Line: Lokmanya Nagar → Prajapati Nagar,83.1
818,830,Aqua Line: Prajapati Nagar → Lokmanya Nagar,90.3
819,820,Orange Line: Automotive Square → Khapri,91.1
819,852,Orange Line: Khapri → Automotive Square,121.8
820,819,Orange Line: Khapri → Automotive Square,91.0
820,843,Orange Line: Automotive Square → Khapri,160.8
821,826,Orange Line: Automotive Square → Khapri,109.7
821,846,Orange Line: Khapri → Automotive Square,117.4
822,839,Aqua Line: Lokmanya Nagar → Prajapati Nagar,110.7
822,850,Aqua Line: Prajapati Nagar → Lokmanya Nagar,75.0
823,851,Aqua Line: Prajapati Nagar → Lokmanya Nagar,123.1
823,853,Aqua Line: Lokmanya Nagar → Prajapati Nagar,75.5
824,842,Orange Line: Automotive Square → Khapri,131.8
825,840,Aqua Line: Prajapati Nagar → Lokmanya Nagar,134.3
825,854,Aqua Line: Lokmanya Nagar → Prajapati Nagar,80.9
826,821,Orange Line: Khapri → Automotive Square,109.7
826,834,Orange Line: Automotive Square → Khapri,66.5
827,818,Aqua Line: Prajapati Nagar → Lokmanya Nagar,83.2
827,851,Aqua Line: Lokmanya Nagar → Prajapati Nagar,86.1
828,846,Orange Line: Automotive Square → Khapri,75.3
828,849,Orange Line: Khapri → Automotive Square,158.9
829,841,Aqua Line: Lokmanya Nagar → Prajapati Nagar,63.5
829,848,Aqua Line: Prajapati Nagar → Lokmanya Nagar,91.6
830,818,Aqua Line: Lokmanya Nagar → Prajapati Nagar,90.3
830,841,Aqua Line: Prajapati Nagar → Lokmanya Nagar,51.8
831,836,Orange Line: Khapri → Automotive Square,125.3
831,837,Orange Line: Automotive Square → Khapri,88.5
832,836,Orange Line: Automotive Square → Khapri,108.2
832,842,Orange Line: Khapri → Automotive Square,120.1
833,835,Aqua Line: Lokmanya Nagar → Prajapati Nagar,89.0
833,847,Aqua Line: Prajapati Nagar → Lokmanya Nagar,95.5
834,826,Orange Line: Khapri → Automotive Square,66.4
834,852,Orange Line: Automotive Square → Khapri,87.4
835,833,Aqua Line: Prajapati Nagar → Lokmanya Nagar,89.0
835,848,Aqua Line: Lokmanya Nagar → Prajapati Nagar,55.9
836,831,Orange Line: Automotive Square → Khapri,125.1
836,832,Orange Line: Khapri → Automotive Square,108.2
837,831,Orange Line: Khapri → Automotive Square,88.6
837,855,Orange Line: Automotive Square → Khapri,90.2
838,843,Orange Line: Khapri → Automotive Square,214.0
839,822,Aqua Line: Prajapati Nagar → Lokmanya Nagar,110.4
839,847,Aqua Line: Lokmanya Nagar → Prajapati Nagar,84.2
